route_id,service_id,trip_id,shape_id,trip_headsign,trip_short_name,direction_id,block_id
10,7062501 Ferien,[@1.0.214376663@][1736316317281]/0__7062501_Ferien,shape_206,,,1,7062501 Ferien
10,7062001,[@1.0.214376663@][1736316317281]/0__7062001,shape_206,,,1,7062001
10,00709 DO[2025-9-18],[@1.0.214376663@][1736316317281]/1__00709_DO[2025-9-18],shape_206,,,1,00709 DO[2025-9-18]
10,00709 SF/WF,[@1.0.214376663@][1736316317281]/1__00709_SF/WF,shape_206,,,1,00709 SF/WF
10,00709 SF/WF bis 15.09.25,[@1.0.214376663@][1736316317281]/1__00709_SF/WF_bis_15.09.25,shape_206,,,1,00709 SF/WF bis 15.09.25
10,00709 DO bis 31.07.25[2025-7-31],[@1.0.214376663@][1736316317281]/1__00709_DO_bis_31.07.25[2025-7-31],shape_206,,,1,00709 DO bis 31.07.25[2025-7-31]
10,00709 DO,[@1.0.214376663@][1736316317281]/1__00709_DO,shape_206,,,1,00709 DO
10,00709 bis 30.07.25,[@1.0.214376663@][1736316317281]/1__00709_bis_30.07.25,shape_206,,,1,00709 bis 30.07.25
10,00709,[@1.0.214376663@][1736316317281]/1__00709,shape_206,,,1,00709
10,00507 bis 31.07.25,[@1.0.214376663@][1736316317281]/10__00507_bis_31.07.25,shape_207,,,1,00507 bis 31.07.25
10,00507,[@1.0.214376663@][1736316317281]/10__00507,shape_207,,,1,00507
10,7050021,[@1.0.214376663@][1736316317281]/100__7050021,shape_208,,,1,7050021
10,7050021,[@1.0.214376663@][1736316317281]/101__7050021,shape_208,,,1,7050021
10,7050021,[@1.0.214376663@][1736316317281]/102__7050021,shape_208,,,1,7050021
10,7013601 SIL,[@1.0.214376663@][1736316317281]/103__7013601_SIL,shape_208,,,1,7013601 SIL
10,7013601 HA,[@1.0.214376663@][1736316317281]/103__7013601_HA,shape_208,,,1,7013601 HA
10,7013601 SA,[@1.0.214376663@][1736316317281]/103__7013601_SA,shape_208,,,1,7013601 SA
10,7013601 SA[2025-7-26],[@1.0.214376663@][1736316317281]/103__7013601_SA[2025-7-26],shape_208,,,1,7013601 SA[2025-7-26]
10,7013602 SA,[@1.0.214376663@][1736316317281]/104__7013602_SA,shape_209,,,1,7013602 SA
10,7013602 SIL,[@1.0.214376663@][1736316317281]/104__7013602_SIL,shape_209,,,1,7013602 SIL
10,7013602 HA,[@1.0.214376663@][1736316317281]/104__7013602_HA,shape_209,,,1,7013602 HA
10,7013602 HA,[@1.0.214376663@][1736316317281]/105__7013602_HA,shape_208,,,1,7013602 HA
10,7013602 SA,[@1.0.214376663@][1736316317281]/105__7013602_SA,shape_208,,,1,7013602 SA
10,7013602 SIL,[@1.0.214376663@][1736316317281]/105__7013602_SIL,shape_208,,,1,7013602 SIL
10,07914 Ferien (U-MF),[@1.0.214376663@][1736316317281]/106__07914_Ferien_(U-MF),shape_208,,,1,07914 Ferien (U-MF)
10,00617 nur C6,[@1.0.214376663@][1736316317281]/106__00617_nur_C6,shape_208,,,1,00617 nur C6
10,07914 (U-FR),[@1.0.214376663@][1736316317281]/106__07914_(U-FR),shape_208,,,1,07914 (U-FR)
10,07914,[@1.0.214376663@][1736316317281]/106__07914,shape_208,,,1,07914
10,07914 (U-MD),[@1.0.214376663@][1736316317281]/106__07914_(U-MD),shape_208,,,1,07914 (U-MD)
10,07914 (U-FR)[2025-7-25],[@1.0.214376663@][1736316317281]/106__07914_(U-FR)[2025-7-25],shape_208,,,1,07914 (U-FR)[2025-7-25]
10,07914 (U-FR),[@1.0.214376663@][1736316317281]/107__07914_(U-FR),shape_208,,,1,07914 (U-FR)
10,07914,[@1.0.214376663@][1736316317281]/107__07914,shape_208,,,1,07914
10,07914 Ferien (U-MF),[@1.0.214376663@][1736316317281]/107__07914_Ferien_(U-MF),shape_208,,,1,07914 Ferien (U-MF)
10,07914 (U-MD),[@1.0.214376663@][1736316317281]/107__07914_(U-MD),shape_208,,,1,07914 (U-MD)
10,00617 nur C6,[@1.0.214376663@][1736316317281]/107__00617_nur_C6,shape_208,,,1,00617 nur C6
10,07914 (U-FR)[2025-7-25],[@1.0.214376663@][1736316317281]/107__07914_(U-FR)[2025-7-25],shape_208,,,1,07914 (U-FR)[2025-7-25]
10,07914 (U-FR),[@1.0.214376663@][1736316317281]/108__07914_(U-FR),shape_208,,,1,07914 (U-FR)
10,07914 Ferien (U-MF),[@1.0.214376663@][1736316317281]/108__07914_Ferien_(U-MF),shape_208,,,1,07914 Ferien (U-MF)
10,07914,[@1.0.214376663@][1736316317281]/108__07914,shape_208,,,1,07914
10,07914 (U-MD),[@1.0.214376663@][1736316317281]/108__07914_(U-MD),shape_208,,,1,07914 (U-MD)
10,00617 nur C6,[@1.0.214376663@][1736316317281]/108__00617_nur_C6,shape_208,,,1,00617 nur C6
10,07914 (U-FR)[2025-7-25],[@1.0.214376663@][1736316317281]/108__07914_(U-FR)[2025-7-25],shape_208,,,1,07914 (U-FR)[2025-7-25]
10,7050021,[@1.0.214376663@][1736316317281]/109__7050021,shape_208,,,1,7050021
10,00507 bis 31.07.25,[@1.0.214376663@][1736316317281]/11__00507_bis_31.07.25,shape_207,,,1,00507 bis 31.07.25
10,00507,[@1.0.214376663@][1736316317281]/11__00507,shape_207,,,1,00507
10,7050021,[@1.0.214376663@][1736316317281]/110__7050021,shape_208,,,1,7050021
10,00507 bis 31.07.25,[@1.0.214376663@][1736316317281]/111__00507_bis_31.07.25,shape_208,,,1,00507 bis 31.07.25
10,00507,[@1.0.214376663@][1736316317281]/111__00507,shape_208,,,1,00507
10,7030551 SF/WF,[@1.0.214376663@][1736316317281]/112__7030551_SF/WF,shape_208,,,1,7030551 SF/WF
10,01006,[@1.0.214376663@][1736316317281]/113__01006,shape_208,,,1,01006
10,01006 (U-MD),[@1.0.214376663@][1736316317281]/113__01006_(U-MD),shape_208,,,1,01006 (U-MD)
10,7055506 Ferien,[@1.0.214376663@][1736316317281]/114__7055506_Ferien,shape_208,,,1,7055506 Ferien
10,7055006,[@1.0.214376663@][1736316317281]/114__7055006,shape_208,,,1,7055006
10,7055006 bis 31.07.25[2025-7-25],[@1.0.214376663@][1736316317281]/114__7055006_bis_31.07.25[2025-7-25],shape_208,,,1,7055006 bis 31.07.25[2025-7-25]
10,7055006[2025-9-16],[@1.0.214376663@][1736316317281]/114__7055006[2025-9-16],shape_208,,,1,7055006[2025-9-16]
10,7024042 DOcopy,[@1.0.214376663@][1736316317281]/115__7024042_DOcopy,shape_209,,,1,7024042 DOcopy
10,7024042 DO[2025-9-18],[@1.0.214376663@][1736316317281]/115__7024042_DO[2025-9-18],shape_209,,,1,7024042 DO[2025-9-18]
10,7024002 bis 30.07.25[2025-7-25],[@1.0.214376663@][1736316317281]/115__7024002_bis_30.07.25[2025-7-25],shape_209,,,1,7024002 bis 30.07.25[2025-7-25]
10,7024002copy,[@1.0.214376663@][1736316317281]/115__7024002copy,shape_209,,,1,7024002copy
10,7024552 SF/WF bis 15.09.25[2025-8-1],[@1.0.214376663@][1736316317281]/115__7024552_SF/WF_bis_15.09.25[2025-8-1],shape_209,,,1,7024552 SF/WF bis 15.09.25[2025-8-1]
10,7024002[2025-9-16],[@1.0.214376663@][1736316317281]/115__7024002[2025-9-16],shape_209,,,1,7024002[2025-9-16]
10,7024042 DO bis 31.07.25[2025-7-31],[@1.0.214376663@][1736316317281]/115__7024042_DO_bis_31.07.25[2025-7-31],shape_209,,,1,7024042 DO bis 31.07.25[2025-7-31]
10,7024552 SF/WF,[@1.0.214376663@][1736316317281]/115__7024552_SF/WF,shape_209,,,1,7024552 SF/WF
10,7024542 DO SF/WF bis 11.09.25[2025-8-7],[@1.0.214376663@][1736316317281]/115__7024542_DO_SF/WF_bis_11.09.25[2025-8-7],shape_209,,,1,7024542 DO SF/WF bis 11.09.25[2025-8-7]
10,01004,[@1.0.214376663@][1736316317281]/116__01004,shape_208,,,1,01004
10,01004,[@1.0.214376663@][1736316317281]/117__01004,shape_208,,,1,01004
10,7062553 SF/WF bis 15.09.25,[@1.0.214376663@][1736316317281]/117__7062553_SF/WF_bis_15.09.25,shape_208,,,1,7062553 SF/WF bis 15.09.25
10,7062553 SF/WF,[@1.0.214376663@][1736316317281]/117__7062553_SF/WF,shape_208,,,1,7062553 SF/WF
10,00507 bis 31.07.25,[@1.0.214376663@][1736316317281]/118__00507_bis_31.07.25,shape_208,,,1,00507 bis 31.07.25
10,00507,[@1.0.214376663@][1736316317281]/118__00507,shape_208,,,1,00507
10,00507,[@1.0.214376663@][1736316317281]/119__00507,shape_208,,,1,00507
10,00507 bis 31.07.25,[@1.0.214376663@][1736316317281]/119__00507_bis_31.07.25,shape_208,,,1,00507 bis 31.07.25
10,7051552 SF/WF,[@1.0.214376663@][1736316317281]/12__7051552_SF/WF,shape_207,,,1,7051552 SF/WF
10,00507 bis 31.07.25,[@1.0.214376663@][1736316317281]/120__00507_bis_31.07.25,shape_208,,,1,00507 bis 31.07.25
10,00507,[@1.0.214376663@][1736316317281]/120__00507,shape_208,,,1,00507
10,7048002[2025-7-25],[@1.0.214376663@][1736316317281]/121__7048002[2025-7-25],shape_208,,,1,7048002[2025-7-25]
10,7048002,[@1.0.214376663@][1736316317281]/121__7048002,shape_208,,,1,7048002
10,01018,[@1.0.214376663@][1736316317281]/122__01018,shape_208,,,1,01018
10,7030021,[@1.0.214376663@][1736316317281]/123__7030021,shape_208,,,1,7030021
10,7030021[2025-7-25],[@1.0.214376663@][1736316317281]/123__7030021[2025-7-25],shape_208,,,1,7030021[2025-7-25]
10,7030021,[@1.0.214376663@][1736316317281]/124__7030021,shape_208,,,1,7030021
10,7030021[2025-7-25],[@1.0.214376663@][1736316317281]/124__7030021[2025-7-25],shape_208,,,1,7030021[2025-7-25]
10,7030021[2025-7-25],[@1.0.214376663@][1736316317281]/125__7030021[2025-7-25],shape_208,,,1,7030021[2025-7-25]
10,7030021,[@1.0.214376663@][1736316317281]/125__7030021,shape_208,,,1,7030021
10,7030021,[@1.0.214376663@][1736316317281]/126__7030021,shape_207,,,1,7030021
10,7030021[2025-7-25],[@1.0.214376663@][1736316317281]/126__7030021[2025-7-25],shape_207,,,1,7030021[2025-7-25]
10,7062003,[@1.0.214376663@][1736316317281]/127__7062003,shape_208,,,1,7062003
10,7062503 Ferien,[@1.0.214376663@][1736316317281]/127__7062503_Ferien,shape_208,,,1,7062503 Ferien
10,7062003,[@1.0.214376663@][1736316317281]/128__7062003,shape_208,,,1,7062003
10,7062503 Ferien,[@1.0.214376663@][1736316317281]/128__7062503_Ferien,shape_208,,,1,7062503 Ferien
10,7024552 SF/WF,[@1.0.214376663@][1736316317281]/129__7024552_SF/WF,shape_208,,,1,7024552 SF/WF
10,7024552 SF/WF bis 15.09.25[2025-8-1],[@1.0.214376663@][1736316317281]/129__7024552_SF/WF_bis_15.09.25[2025-8-1],shape_208,,,1,7024552 SF/WF bis 15.09.25[2025-8-1]
10,7024542 DO SF/WF bis 11.09.25[2025-8-7],[@1.0.214376663@][1736316317281]/129__7024542_DO_SF/WF_bis_11.09.25[2025-8-7],shape_208,,,1,7024542 DO SF/WF bis 11.09.25[2025-8-7]
10,7051552 SF/WF,[@1.0.214376663@][1736316317281]/13__7051552_SF/WF,shape_207,,,1,7051552 SF/WF
10,7062501 Ferien,[@1.0.214376663@][1736316317281]/130__7062501_Ferien,shape_208,,,1,7062501 Ferien
10,7062001,[@1.0.214376663@][1736316317281]/130__7062001,shape_208,,,1,7062001
10,7062001 bis 31.07.25,[@1.0.214376663@][1736316317281]/130__7062001_bis_31.07.25,shape_208,,,1,7062001 bis 31.07.25
10,7062001,[@1.0.214376663@][1736316317281]/131__7062001,shape_208,,,1,7062001
10,7062001 bis 31.07.25,[@1.0.214376663@][1736316317281]/131__7062001_bis_31.07.25,shape_208,,,1,7062001 bis 31.07.25
10,7062501 Ferien,[@1.0.214376663@][1736316317281]/131__7062501_Ferien,shape_208,,,1,7062501 Ferien
10,7062001,[@1.0.214376663@][1736316317281]/132__7062001,shape_208,,,1,7062001
10,7062001 bis 31.07.25,[@1.0.214376663@][1736316317281]/132__7062001_bis_31.07.25,shape_208,,,1,7062001 bis 31.07.25
10,7062501 Ferien,[@1.0.214376663@][1736316317281]/132__7062501_Ferien,shape_208,,,1,7062501 Ferien
10,7062601 SA,[@1.0.214376663@][1736316317281]/133__7062601_SA,shape_209,,,1,7062601 SA
10,7062601 HA,[@1.0.214376663@][1736316317281]/133__7062601_HA,shape_209,,,1,7062601 HA
10,7062601 SIL,[@1.0.214376663@][1736316317281]/133__7062601_SIL,shape_209,,,1,7062601 SIL
10,7062601 SA,[@1.0.214376663@][1736316317281]/134__7062601_SA,shape_208,,,1,7062601 SA
10,7062601 SIL,[@1.0.214376663@][1736316317281]/134__7062601_SIL,shape_208,,,1,7062601 SIL
10,7062601 HA,[@1.0.214376663@][1736316317281]/134__7062601_HA,shape_208,,,1,7062601 HA
10,103 SO,[@1.0.214376663@][1736316317281]/135__103_SO,shape_210,,,1,103 SO
10,1001 SO,[@1.0.214376663@][1736316317281]/136__1001_SO,shape_208,,,1,1001 SO
10,208 SO,[@1.0.214376663@][1736316317281]/137__208_SO,shape_208,,,1,208 SO
10,208 SO[2025-7-27],[@1.0.214376663@][1736316317281]/137__208_SO[2025-7-27],shape_208,,,1,208 SO[2025-7-27]
10,208 SO[2025-7-27],[@1.0.214376663@][1736316317281]/138__208_SO[2025-7-27],shape_208,,,1,208 SO[2025-7-27]
10,208 SO,[@1.0.214376663@][1736316317281]/138__208_SO,shape_208,,,1,208 SO
10,7062503 Ferien,[@1.0.214376663@][1736316317281]/139__7062503_Ferien,shape_208,,,1,7062503 Ferien
10,7062003,[@1.0.214376663@][1736316317281]/139__7062003,shape_208,,,1,7062003
10,7062001 bis 31.07.25,[@1.0.214376663@][1736316317281]/14__7062001_bis_31.07.25,shape_207,,,1,7062001 bis 31.07.25
10,7062501 Ferien,[@1.0.214376663@][1736316317281]/14__7062501_Ferien,shape_207,,,1,7062501 Ferien
10,7062001,[@1.0.214376663@][1736316317281]/14__7062001,shape_207,,,1,7062001
10,7062001 bis 31.07.25,[@1.0.214376663@][1736316317281]/140__7062001_bis_31.07.25,shape_208,,,1,7062001 bis 31.07.25
10,7062001,[@1.0.214376663@][1736316317281]/140__7062001,shape_208,,,1,7062001
10,7062501 Ferien,[@1.0.214376663@][1736316317281]/140__7062501_Ferien,shape_208,,,1,7062501 Ferien
10,7062701 SO,[@1.0.214376663@][1736316317281]/141__7062701_SO,shape_210,,,1,7062701 SO
10,01006,[@1.0.214376663@][1736316317281]/142__01006,shape_211,,,1,01006
10,01006 (U-MD),[@1.0.214376663@][1736316317281]/142__01006_(U-MD),shape_211,,,1,01006 (U-MD)
10,7062001 bis 31.07.25,[@1.0.214376663@][1736316317281]/143__7062001_bis_31.07.25,shape_212,,,1,7062001 bis 31.07.25
10,7062001,[@1.0.214376663@][1736316317281]/143__7062001,shape_212,,,1,7062001
10,00311 (U-FR)[2025-7-25],[@1.0.214376663@][1736316317281]/144__00311_(U-FR)[2025-7-25],shape_212,,,1,00311 (U-FR)[2025-7-25]
10,00311 MD,[@1.0.214376663@][1736316317281]/144__00311_MD,shape_212,,,1,00311 MD
10,00311 MD bis 30.07.25,[@1.0.214376663@][1736316317281]/144__00311_MD_bis_30.07.25,shape_212,,,1,00311 MD bis 30.07.25
10,00311 FR,[@1.0.214376663@][1736316317281]/144__00311_FR,shape_212,,,1,00311 FR
10,00311 (U-FR) mit Eisl.,[@1.0.214376663@][1736316317281]/144__00311_(U-FR)_mit_Eisl.,shape_212,,,1,00311 (U-FR) mit Eisl.
10,00311 (U-MD),[@1.0.214376663@][1736316317281]/144__00311_(U-MD),shape_212,,,1,00311 (U-MD)
10,7030621 SA,[@1.0.214376663@][1736316317281]/145__7030621_SA,shape_209,,,1,7030621 SA
10,7030621 SIL,[@1.0.214376663@][1736316317281]/145__7030621_SIL,shape_209,,,1,7030621 SIL
10,7030621 SA,[@1.0.214376663@][1736316317281]/146__7030621_SA,shape_210,,,1,7030621 SA
10,7062601 SIL,[@1.0.214376663@][1736316317281]/147__7062601_SIL,shape_210,,,1,7062601 SIL
10,7062601 SA,[@1.0.214376663@][1736316317281]/147__7062601_SA,shape_210,,,1,7062601 SA
10,1024 SA,[@1.0.214376663@][1736316317281]/148__1024_SA,shape_210,,,1,1024 SA
10,1024 SIL,[@1.0.214376663@][1736316317281]/148__1024_SIL,shape_210,,,1,1024 SIL
10,01008 SF/WF,[@1.0.214376663@][1736316317281]/149__01008_SF/WF,shape_209,,,1,01008 SF/WF
10,7062501 Ferien,[@1.0.214376663@][1736316317281]/15__7062501_Ferien,shape_207,,,1,7062501 Ferien
10,7062001,[@1.0.214376663@][1736316317281]/15__7062001,shape_207,,,1,7062001
10,7062001 bis 31.07.25,[@1.0.214376663@][1736316317281]/15__7062001_bis_31.07.25,shape_207,,,1,7062001 bis 31.07.25
10,01008 SF/WF,[@1.0.214376663@][1736316317281]/150__01008_SF/WF,shape_209,,,1,01008 SF/WF
10,01110 SF/WF,[@1.0.214376663@][1736316317281]/151__01110_SF/WF,shape_209,,,1,01110 SF/WF
10,01110 SF/WF,[@1.0.214376663@][1736316317281]/152__01110_SF/WF,shape_209,,,1,01110 SF/WF
10,611 SO[2025-7-27],[@1.0.214376663@][1736316317281]/153__611_SO[2025-7-27],shape_210,,,1,611 SO[2025-7-27]
10,611 SO mit Eisl.,[@1.0.214376663@][1736316317281]/153__611_SO_mit_Eisl.,shape_210,,,1,611 SO mit Eisl.
10,1007 SA,[@1.0.214376663@][1736316317281]/154__1007_SA,shape_208,,,1,1007 SA
10,1007 SIL,[@1.0.214376663@][1736316317281]/154__1007_SIL,shape_208,,,1,1007 SIL
10,1007 HA,[@1.0.214376663@][1736316317281]/154__1007_HA,shape_208,,,1,1007 HA
10,103 SO,[@1.0.214376663@][1736316317281]/155__103_SO,shape_208,,,1,103 SO
10,103 SO,[@1.0.214376663@][1736316317281]/156__103_SO,shape_208,,,1,103 SO
10,7024552 SF/WF,[@1.0.214376663@][1736316317281]/157__7024552_SF/WF,shape_209,,,1,7024552 SF/WF
10,7024542 DO SF/WF bis 11.09.25[2025-8-7],[@1.0.214376663@][1736316317281]/157__7024542_DO_SF/WF_bis_11.09.25[2025-8-7],shape_209,,,1,7024542 DO SF/WF bis 11.09.25[2025-8-7]
10,7024552 SF/WF bis 15.09.25[2025-8-1],[@1.0.214376663@][1736316317281]/157__7024552_SF/WF_bis_15.09.25[2025-8-1],shape_209,,,1,7024552 SF/WF bis 15.09.25[2025-8-1]
10,7024552 SF/WF bis 15.09.25[2025-8-1],[@1.0.214376663@][1736316317281]/158__7024552_SF/WF_bis_15.09.25[2025-8-1],shape_209,,,1,7024552 SF/WF bis 15.09.25[2025-8-1]
10,7024542 DO SF/WF bis 11.09.25[2025-8-7],[@1.0.214376663@][1736316317281]/158__7024542_DO_SF/WF_bis_11.09.25[2025-8-7],shape_209,,,1,7024542 DO SF/WF bis 11.09.25[2025-8-7]
10,7024552 SF/WF,[@1.0.214376663@][1736316317281]/158__7024552_SF/WF,shape_209,,,1,7024552 SF/WF
10,01008 SF/WF,[@1.0.214376663@][1736316317281]/159__01008_SF/WF,shape_209,,,1,01008 SF/WF
10,7062001,[@1.0.214376663@][1736316317281]/16__7062001,shape_207,,,1,7062001
10,7062001 bis 31.07.25,[@1.0.214376663@][1736316317281]/16__7062001_bis_31.07.25,shape_207,,,1,7062001 bis 31.07.25
10,7062501 Ferien,[@1.0.214376663@][1736316317281]/16__7062501_Ferien,shape_207,,,1,7062501 Ferien
10,7062701 SO,[@1.0.214376663@][1736316317281]/160__7062701_SO,shape_210,,,1,7062701 SO
10,7062701 SO,[@1.0.214376663@][1736316317281]/161__7062701_SO,shape_210,,,1,7062701 SO
10,7062701 SO,[@1.0.214376663@][1736316317281]/162__7062701_SO,shape_210,,,1,7062701 SO
10,7062701 SO,[@1.0.214376663@][1736316317281]/163__7062701_SO,shape_208,,,1,7062701 SO
10,7062701 SO,[@1.0.214376663@][1736316317281]/164__7062701_SO,shape_208,,,1,7062701 SO
10,1001 SO,[@1.0.214376663@][1736316317281]/165__1001_SO,shape_210,,,1,1001 SO
10,208 SO,[@1.0.214376663@][1736316317281]/166__208_SO,shape_210,,,1,208 SO
10,208 SO[2025-7-27],[@1.0.214376663@][1736316317281]/166__208_SO[2025-7-27],shape_210,,,1,208 SO[2025-7-27]
10,208 SO,[@1.0.214376663@][1736316317281]/167__208_SO,shape_210,,,1,208 SO
10,208 SO[2025-7-27],[@1.0.214376663@][1736316317281]/167__208_SO[2025-7-27],shape_210,,,1,208 SO[2025-7-27]
10,7062701 SO,[@1.0.214376663@][1736316317281]/168__7062701_SO,shape_210,,,1,7062701 SO
10,1023 SA,[@1.0.214376663@][1736316317281]/169__1023_SA,shape_208,,,1,1023 SA
10,1115 HA,[@1.0.214376663@][1736316317281]/169__1115_HA,shape_208,,,1,1115 HA
10,1023 SAcopy,[@1.0.214376663@][1736316317281]/169__1023_SAcopy,shape_208,,,1,1023 SAcopy
10,1023 SIL,[@1.0.214376663@][1736316317281]/169__1023_SIL,shape_208,,,1,1023 SIL
10,7030021,[@1.0.214376663@][1736316317281]/17__7030021,shape_207,,,1,7030021
10,7030021[2025-7-25],[@1.0.214376663@][1736316317281]/17__7030021[2025-7-25],shape_207,,,1,7030021[2025-7-25]
10,1023 SAcopy,[@1.0.214376663@][1736316317281]/170__1023_SAcopy,shape_208,,,1,1023 SAcopy
10,7030621 HA,[@1.0.214376663@][1736316317281]/170__7030621_HA,shape_208,,,1,7030621 HA
10,1023 SA,[@1.0.214376663@][1736316317281]/170__1023_SA,shape_208,,,1,1023 SA
10,1023 SIL,[@1.0.214376663@][1736316317281]/170__1023_SIL,shape_208,,,1,1023 SIL
10,7062602 SA,[@1.0.214376663@][1736316317281]/171__7062602_SA,shape_208,,,1,7062602 SA
10,7062602 SIL,[@1.0.214376663@][1736316317281]/171__7062602_SIL,shape_208,,,1,7062602 SIL
10,7062602 HA,[@1.0.214376663@][1736316317281]/171__7062602_HA,shape_208,,,1,7062602 HA
10,7062602 HA,[@1.0.214376663@][1736316317281]/172__7062602_HA,shape_208,,,1,7062602 HA
10,7062602 SA,[@1.0.214376663@][1736316317281]/172__7062602_SA,shape_208,,,1,7062602 SA
10,7062602 SIL,[@1.0.214376663@][1736316317281]/172__7062602_SIL,shape_208,,,1,7062602 SIL
10,7062601 HA,[@1.0.214376663@][1736316317281]/173__7062601_HA,shape_208,,,1,7062601 HA
10,7062601 SA,[@1.0.214376663@][1736316317281]/173__7062601_SA,shape_208,,,1,7062601 SA
10,7062601 SIL,[@1.0.214376663@][1736316317281]/173__7062601_SIL,shape_208,,,1,7062601 SIL
10,7062601 SIL,[@1.0.214376663@][1736316317281]/174__7062601_SIL,shape_208,,,1,7062601 SIL
10,7062601 SA,[@1.0.214376663@][1736316317281]/174__7062601_SA,shape_208,,,1,7062601 SA
10,7062601 HA,[@1.0.214376663@][1736316317281]/174__7062601_HA,shape_208,,,1,7062601 HA
10,7062601 HA,[@1.0.214376663@][1736316317281]/175__7062601_HA,shape_208,,,1,7062601 HA
10,7062601 SA,[@1.0.214376663@][1736316317281]/175__7062601_SA,shape_208,,,1,7062601 SA
10,7062601 SIL,[@1.0.214376663@][1736316317281]/175__7062601_SIL,shape_208,,,1,7062601 SIL
10,1024 SIL,[@1.0.214376663@][1736316317281]/176__1024_SIL,shape_209,,,1,1024 SIL
10,1024 SA,[@1.0.214376663@][1736316317281]/176__1024_SA,shape_209,,,1,1024 SA
10,7013600 SIL,[@1.0.214376663@][1736316317281]/177__7013600_SIL,shape_208,,,1,7013600 SIL
10,7013600 SA,[@1.0.214376663@][1736316317281]/177__7013600_SA,shape_208,,,1,7013600 SA
10,7013600 HA,[@1.0.214376663@][1736316317281]/177__7013600_HA,shape_208,,,1,7013600 HA
10,1001 SO,[@1.0.214376663@][1736316317281]/178__1001_SO,shape_208,,,1,1001 SO
10,103 SO,[@1.0.214376663@][1736316317281]/179__103_SO,shape_210,,,1,103 SO
10,01004,[@1.0.214376663@][1736316317281]/18__01004,shape_208,,,1,01004
10,1010 SO,[@1.0.214376663@][1736316317281]/180__1010_SO,shape_210,,,1,1010 SO
10,1010 SO,[@1.0.214376663@][1736316317281]/181__1010_SO,shape_210,,,1,1010 SO
10,7030551 SF/WF,[@1.0.214376663@][1736316317281]/182__7030551_SF/WF,shape_209,,,1,7030551 SF/WF
10,1010 SO,[@1.0.214376663@][1736316317281]/183__1010_SO,shape_210,,,1,1010 SO
10,7030621 SA,[@1.0.214376663@][1736316317281]/184__7030621_SA,shape_208,,,1,7030621 SA
10,7030621 SIL,[@1.0.214376663@][1736316317281]/184__7030621_SIL,shape_208,,,1,7030621 SIL
10,1024 HA,[@1.0.214376663@][1736316317281]/185__1024_HA,shape_208,,,1,1024 HA
10,1024 SIL,[@1.0.214376663@][1736316317281]/185__1024_SIL,shape_208,,,1,1024 SIL
10,1024 SA,[@1.0.214376663@][1736316317281]/185__1024_SA,shape_208,,,1,1024 SA
10,1024 SIL,[@1.0.214376663@][1736316317281]/186__1024_SIL,shape_208,,,1,1024 SIL
10,1024 SA,[@1.0.214376663@][1736316317281]/186__1024_SA,shape_208,,,1,1024 SA
10,1024 HA,[@1.0.214376663@][1736316317281]/186__1024_HA,shape_208,,,1,1024 HA
10,7013601 SA[2025-7-26],[@1.0.214376663@][1736316317281]/187__7013601_SA[2025-7-26],shape_208,,,1,7013601 SA[2025-7-26]
10,7013601 SIL,[@1.0.214376663@][1736316317281]/187__7013601_SIL,shape_208,,,1,7013601 SIL
10,7013601 HA,[@1.0.214376663@][1736316317281]/187__7013601_HA,shape_208,,,1,7013601 HA
10,7013601 SA,[@1.0.214376663@][1736316317281]/187__7013601_SA,shape_208,,,1,7013601 SA
10,7013602 SA,[@1.0.214376663@][1736316317281]/188__7013602_SA,shape_208,,,1,7013602 SA
10,7013602 SIL,[@1.0.214376663@][1736316317281]/188__7013602_SIL,shape_208,,,1,7013602 SIL
10,7013602 HA,[@1.0.214376663@][1736316317281]/188__7013602_HA,shape_208,,,1,7013602 HA
10,01005 SF MO Dult,[@1.0.214376663@][1736316317281]/189__01005_SF_MO_Dult,shape_209,,,1,01005 SF MO Dult
10,01005 SF/WF,[@1.0.214376663@][1736316317281]/189__01005_SF/WF,shape_209,,,1,01005 SF/WF
10,7048001[2025-7-24],[@1.0.214376663@][1736316317281]/19__7048001[2025-7-24],shape_207,,,1,7048001[2025-7-24]
10,7051552 SF/WF,[@1.0.214376663@][1736316317281]/190__7051552_SF/WF,shape_209,,,1,7051552 SF/WF
10,7051552 SF/WF,[@1.0.214376663@][1736316317281]/191__7051552_SF/WF,shape_209,,,1,7051552 SF/WF
10,7030551 SF/WF,[@1.0.214376663@][1736316317281]/192__7030551_SF/WF,shape_209,,,1,7030551 SF/WF
10,7030551 SF/WF,[@1.0.214376663@][1736316317281]/193__7030551_SF/WF,shape_209,,,1,7030551 SF/WF
10,7062552 SF/WF,[@1.0.214376663@][1736316317281]/194__7062552_SF/WF,shape_209,,,1,7062552 SF/WF
10,7062552 SF/WF,[@1.0.214376663@][1736316317281]/195__7062552_SF/WF,shape_209,,,1,7062552 SF/WF
10,7062553 SF/WF bis 15.09.25,[@1.0.214376663@][1736316317281]/196__7062553_SF/WF_bis_15.09.25,shape_209,,,1,7062553 SF/WF bis 15.09.25
10,7062553 SF/WF,[@1.0.214376663@][1736316317281]/196__7062553_SF/WF,shape_209,,,1,7062553 SF/WF
10,7062553 SF/WF,[@1.0.214376663@][1736316317281]/197__7062553_SF/WF,shape_209,,,1,7062553 SF/WF
